,region_residencia,residencia_hace_dos_anos,V1,V2,V3
51,2,1,0.995706942949,0.00155079825296,0.00274225879854
52,2,1,0.0892252663834,0.853093863198,0.0576808704189
53,2,1,0.0695321734321,0.88512507829,0.045342748278
54,2,1,0.213163222375,0.685903691236,0.10093308639
55,2,1,0.995706942949,0.00155079825296,0.00274225879854
56,2,1,0.0892252663834,0.853093863198,0.0576808704189
57,2,3,0.463254997336,0.318198878507,0.218546124157
58,2,1,0.529838024763,0.160972399609,0.309189575629
59,2,1,0.0695321734321,0.88512507829,0.045342748278
60,2,1,0.995706942948,0.00155079825296,0.00274225879854
61,2,1,0.995706942948,0.00155079825296,0.00274225879854
62,2,1,0.995706942948,0.00155079825296,0.00274225879854
63,2,1,0.0695321734321,0.88512507829,0.045342748278
64,2,1,0.995706942948,0.00155079825296,0.00274225879854
65,2,1,0.0892252663834,0.853093863198,0.0576808704189
66,2,1,0.995706942948,0.00155079825296,0.00274225879854
67,2,1,0.46463514065,0.342201039544,0.193163819806
68,2,3,0.299710719273,0.262262033629,0.438027247098
69,3,1,0.995706942948,0.00155079825296,0.00274225879854
70,1,4,0.160761922663,0.0817945912088,0.757443486128
71,3,5,0.0470286359963,0.015872851487,0.937098512517
72,3,4,0.385197386395,0.327272684764,0.287529928841
73,3,4,0.0695321734321,0.88512507829,0.045342748278
74,3,1,0.995706942948,0.00155079825296,0.00274225879854
75,3,1,0.995706942948,0.00155079825296,0.00274225879854
76,3,2,0.552537044515,0.172514869005,0.27494808648
77,3,1,0.191523816788,0.643215505402,0.16526067781
78,3,1,0.46463514065,0.342201039544,0.193163819806
79,3,1,0.995706942948,0.00155079825296,0.00274225879854
80,3,1,0.529838024763,0.160972399609,0.309189575629
81,3,4,0.0470286359963,0.015872851487,0.937098512517
82,3,4,0.995706942948,0.00155079825296,0.00274225879854
83,3,4,0.995706942948,0.00155079825296,0.00274225879854
84,3,1,0.0892252663834,0.853093863198,0.0576808704189
85,3,1,0.0695321734321,0.88512507829,0.045342748278
86,3,1,0.995706942948,0.00155079825296,0.00274225879854
87,3,1,0.995706942948,0.00155079825296,0.00274225879854
88,3,1,0.0695321734321,0.88512507829,0.045342748278
89,3,1,0.213163222375,0.685903691236,0.10093308639
90,3,2,0.995706942948,0.00155079825296,0.00274225879854
91,3,6,0.46463514065,0.342201039544,0.193163819806
92,3,6,0.995706942948,0.00155079825296,0.00274225879854
93,3,1,0.213163222375,0.685903691236,0.10093308639
94,3,1,0.995706942948,0.00155079825296,0.00274225879854
95,3,2,0.552537044515,0.172514869005,0.27494808648
96,3,1,0.46463514065,0.342201039544,0.193163819806
97,3,1,0.995706942948,0.00155079825296,0.00274225879854
98,3,4,0.995706942948,0.00155079825296,0.00274225879854
99,3,4,0.995706942948,0.00155079825296,0.00274225879854
100,4,2,0.14371038405,0.762516993289,0.0937726226611
101,4,1,0.213163222375,0.685903691236,0.10093308639
102,4,2,0.995706942948,0.00155079825296,0.00274225879854
103,4,2,0.995706942948,0.00155079825296,0.00274225879854
104,4,2,0.213163222375,0.685903691236,0.10093308639
105,4,1,0.436005397164,0.376525232187,0.187469370649
106,4,1,0.995706942948,0.00155079825296,0.00274225879854
107,4,2,0.160761922663,0.0817945912088,0.757443486128
108,4,1,0.995706942948,0.00155079825296,0.00274225879854
109,4,1,0.213163222375,0.685903691236,0.10093308639
110,4,1,0.529838024763,0.160972399609,0.309189575629
111,4,3,0.529838024763,0.160972399609,0.309189575629
112,4,5,0.529838024763,0.160972399609,0.309189575629
113,3,4,0.0470286359963,0.015872851487,0.937098512517
114,3,2,0.995706942948,0.00155079825296,0.00274225879854
115,4,1,0.529838024763,0.160972399609,0.309189575629
116,4,1,0.0470286359963,0.015872851487,0.937098512517
117,4,1,0.995706942948,0.00155079825296,0.00274225879854
118,4,5,0.299710719273,0.262262033629,0.438027247098
119,4,1,0.995706942948,0.00155079825296,0.00274225879854
120,4,5,0.552537044515,0.172514869005,0.27494808648
121,4,6,0.369927402692,0.1226434421,0.507429155208
122,4,3,0.995706942948,0.00155079825296,0.00274225879854
123,4,3,0.0470286359963,0.015872851487,0.937098512517
124,5,6,0.995706942948,0.00155079825296,0.00274225879854
125,5,1,0.995706942948,0.00155079825296,0.00274225879854
126,4,1,0.995706942948,0.00155079825296,0.00274225879854
127,4,1,0.0470286359963,0.015872851487,0.937098512517
128,5,1,0.0892252663834,0.853093863198,0.0576808704189
129,4,5,0.529838024763,0.160972399609,0.309189575629
130,5,4,0.995706942948,0.00155079825296,0.00274225879854
131,5,1,0.0695321734321,0.88512507829,0.045342748278
132,5,6,0.46463514065,0.342201039544,0.193163819806
133,5,1,0.995706942948,0.00155079825296,0.00274225879854
134,5,4,0.995706942948,0.00155079825296,0.00274225879854
135,5,1,0.369927402692,0.1226434421,0.507429155208
136,5,2,0.995706942948,0.00155079825296,0.00274225879854
137,5,2,0.995706942948,0.00155079825296,0.00274225879854
138,5,3,0.995706942948,0.00155079825296,0.00274225879854
139,5,2,0.529838024763,0.160972399609,0.309189575629
140,5,6,0.995706942948,0.00155079825296,0.00274225879854
141,5,1,0.995706942948,0.00155079825296,0.00274225879854
142,5,1,0.0470286359963,0.015872851487,0.937098512517
143,5,4,0.314827435588,0.158761853814,0.526410710598
144,5,4,0.995706942948,0.00155079825296,0.00274225879854
145,5,1,0.46463514065,0.342201039544,0.193163819806
146,6,1,0.213163222375,0.685903691236,0.10093308639
147,6,1,0.14371038405,0.762516993289,0.0937726226611
148,5,6,0.46463514065,0.342201039544,0.193163819806
149,5,6,0.995706942948,0.00155079825296,0.00274225879854
150,6,4,0.0695321734321,0.88512507829,0.045342748278
151,6,5,0.0470286359963,0.015872851487,0.937098512517
152,6,1,0.995706942948,0.00155079825296,0.00274225879854
153,6,3,0.0470286359963,0.015872851487,0.937098512517
154,6,1,0.14371038405,0.762516993289,0.0937726226611
155,6,1,0.0695321734321,0.88512507829,0.045342748278
156,6,1,0.213163222375,0.685903691236,0.10093308639
157,6,1,0.0695321734321,0.88512507829,0.045342748278
158,6,1,0.46463514065,0.342201039544,0.193163819806
159,6,1,0.204711865188,0.282476068903,0.512812065909
160,6,5,0.0695321734321,0.88512507829,0.045342748278
161,6,1,0.552537044515,0.172514869005,0.27494808648
162,6,1,0.995706942948,0.00155079825296,0.00274225879854
163,6,1,0.0695321734321,0.88512507829,0.045342748278
164,6,1,0.223010771849,0.185705595429,0.591283632722
165,6,4,0.347276215688,0.175843793215,0.476879991097
166,6,1,0.314827435588,0.158761853814,0.526410710598
167,6,1,0.552537044515,0.172514869005,0.27494808648
168,6,3,0.995706942948,0.00155079825296,0.00274225879854
169,6,1,0.0470286359963,0.015872851487,0.937098512517
170,6,4,0.995706942948,0.00155079825296,0.00274225879854
171,6,1,0.529838024763,0.160972399609,0.309189575629
172,6,2,0.213163222375,0.685903691236,0.10093308639
173,6,1,0.223010771849,0.185705595429,0.591283632722
174,6,4,0.995706942948,0.00155079825296,0.00274225879854
175,6,4,0.995706942948,0.00155079825296,0.00274225879854
176,6,4,0.0470286359963,0.015872851487,0.937098512517
177,6,1,0.0470286359963,0.015872851487,0.937098512517
178,1,2,0.46463514065,0.342201039544,0.193163819806
179,1,2,0.0695321734321,0.88512507829,0.045342748278
180,1,6,0.529838024763,0.160972399609,0.309189575629
181,1,4,0.0892252663834,0.853093863198,0.0576808704189
182,1,6,0.0470286359963,0.015872851487,0.937098512517
183,1,4,0.204711865188,0.282476068903,0.512812065909
184,1,2,0.0892252663834,0.853093863198,0.0576808704189
185,1,2,0.232890748486,0.20296727783,0.564141973684
186,1,6,0.995706942948,0.00155079825296,0.00274225879854
187,1,6,0.0470286359963,0.015872851487,0.937098512517
188,1,6,0.0470286359963,0.015872851487,0.937098512517
189,1,5,0.0892252663834,0.853093863198,0.0576808704189
190,1,5,0.46463514065,0.342201039544,0.193163819806
191,1,3,0.213163222375,0.685903691236,0.10093308639
192,1,6,0.995706942948,0.00155079825296,0.00274225879854
193,1,6,0.995706942948,0.00155079825296,0.00274225879854
194,1,2,0.14371038405,0.762516993289,0.0937726226611
195,1,3,0.0695321734321,0.88512507829,0.045342748278
196,1,6,0.314827435588,0.158761853814,0.526410710598
197,1,2,0.160761922663,0.0817945912088,0.757443486128
198,1,2,0.204711865188,0.282476068903,0.512812065909
199,1,2,0.46463514065,0.342201039544,0.193163819806
200,1,4,0.187901526417,0.307401324554,0.504697149029
201,1,3,0.995706942948,0.00155079825296,0.00274225879854
202,1,5,0.213163222375,0.685903691236,0.10093308639
203,2,6,0.995706942948,0.00155079825296,0.00274225879854
204,2,1,0.299710719273,0.262262033629,0.438027247098
205,2,1,0.995706942948,0.00155079825296,0.00274225879854
206,2,1,0.995706942948,0.00155079825296,0.00274225879854
207,3,6,0.995706942948,0.00155079825296,0.00274225879854
208,3,6,0.369927402692,0.1226434421,0.507429155208
209,3,1,0.0695321734321,0.88512507829,0.045342748278
210,3,4,0.995706942948,0.00155079825296,0.00274225879854
211,3,4,0.995706942948,0.00155079825296,0.00274225879854
212,3,4,0.0470286359963,0.015872851487,0.937098512517
213,3,4,0.46463514065,0.342201039544,0.193163819806
214,3,4,0.0470286359963,0.015872851487,0.937098512517
215,4,1,0.995706942948,0.00155079825296,0.00274225879854
216,4,1,0.213163222375,0.685903691236,0.10093308639
217,4,1,0.303887031804,0.274977472289,0.421135495907
218,4,1,0.0470286359963,0.015872851487,0.937098512517
219,4,1,0.995706942948,0.00155079825296,0.00274225879854
220,4,3,0.995706942948,0.00155079825296,0.00274225879854
221,4,1,0.995706942948,0.00155079825296,0.00274225879854
222,5,1,0.46463514065,0.342201039544,0.193163819806
223,5,1,0.46463514065,0.342201039544,0.193163819806
224,5,1,0.0892252663834,0.853093863198,0.0576808704189
225,5,1,0.314827435588,0.158761853814,0.526410710598
226,5,1,0.995706942948,0.00155079825296,0.00274225879854
227,5,4,0.995706942948,0.00155079825296,0.00274225879854
228,5,1,0.314827435588,0.158761853814,0.526410710598
229,5,1,0.529838024763,0.160972399609,0.309189575629
230,5,1,0.995706942948,0.00155079825296,0.00274225879854
231,5,6,0.0892252663834,0.853093863198,0.0576808704189
232,5,6,0.995706942948,0.00155079825296,0.00274225879854
233,6,1,0.46463514065,0.342201039544,0.193163819806
234,6,1,0.46463514065,0.342201039544,0.193163819806
235,6,5,0.0695321734321,0.88512507829,0.045342748278
236,6,5,0.289657904615,0.477117145148,0.233224950237
237,6,5,0.14371038405,0.762516993289,0.0937726226611
238,6,2,0.0470286359963,0.015872851487,0.937098512517
239,6,1,0.0695321734321,0.88512507829,0.045342748278
240,6,5,0.0470286359963,0.015872851487,0.937098512517
241,6,1,0.995706942948,0.00155079825296,0.00274225879854
242,6,1,0.0470286359963,0.015872851487,0.937098512517
