0.6020599913,0,1.69019608,0.6020599913,0.6020599913,0.6020599913,0
0,0.3010299957,1.4471580313,0.3010299957,0,0.3010299957,0
0,0,1.7160033436,0,0,0,0
0,0.3010299957,1.84509804,0.6020599913,0,0.6020599913,0.4771212547
0,0.3010299957,1.7242758696,0,0,0.6020599913,0
0,0,1.3010299957,0,0,0.4771212547,0
0,0,1.6127838567,0,0,0.4771212547,0
0,0,1.6434526765,0.3010299957,0,0.6020599913,0
0,0,1.4771212547,0,0,0.4771212547,0
0.6989700043,0.3010299957,1.7634279936,0.6020599913,0.6989700043,0,0.4771212547
0,0,1.6812412374,0,0,0,0
0,0,1.7923916895,0.3010299957,0,0.7781512504,0.4771212547
0,0,1.414973348,0,0,0,0
0.7781512504,0.3010299957,1.4913616938,0.6020599913,0.7781512504,0,0.4771212547
0.3010299957,0,1.3010299957,0,0.3010299957,0,0.4771212547
0.4771212547,0,1.361727836,0.6989700043,0.4771212547,0,0
0,0,1.2552725051,0,0,0,0.4771212547
0.4771212547,0,1.7075701761,0.3010299957,0.4771212547,0,0
0,0.3010299957,1.6020599913,0,0,0.4771212547,0
0,0,1.7323937598,0,0,0,0.4771212547
0,0,1.3802112417,0.6020599913,0,0.6020599913,0.4771212547
0,0.3010299957,1.591064607,0,0,0.6020599913,0
0,0,1.3802112417,0,0,0.4771212547,0
0.6020599913,0,1.2552725051,0,0.6020599913,0,0.3010299957
0.6989700043,0.3010299957,1.7781512504,0,0.6989700043,0.4771212547,0
0,0,1.2552725051,0,0,0,0.4771212547
