int_date,sex,eminuse,intmob,snsint,home3nw,bbhome1,smart1,low_budget_e_reader_1_high_2_no_3,Desktop_laptop,Twitter,Instagram,Pinterest,Facebook,Freq_Twitter,Freq_Instagram,Freq_Pinterest,Freq_LinkedIn,Freq_Facebook,amount_books_read,printed_books_read,audiobooks_heard,Ebooks_read,phy_public_library,virtual_public_library,freq_library_visit,freq_virtual_library_visit,freq_mobile_library_visit,library_loan_ebooks,borrow_print_books,help_from_librarian,sit_and_Study,class_to_use_computer,Attend_group_meeting,internet_use_library,library_impact_your_family,library_impact_community,age,marital,parent,Kidage_17,educ2,emplnw,inc,usr,state,density,weight,standwt
41215,2,1,1,1,1,2,1,3,1,2,2,1,1,0,0,6,0,2,10,1,2,2,1,3,2,0,0,8,1,2,2,2,2,2,2,1,48,1,1,2,6,4,9,S,53,2,2.0571428571,0.7380492447
41215,2,1,1,1,1,2,1,2,2,1,2,1,1,2,0,1,0,2,40,1,1,2,1,3,1,0,0,1,2,1,1,2,2,2,1,1,66,1,2,0,4,3,7,U,55,3,2.8571428571,1.0250683954
32415,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,0,0,2,5,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,43,3,2,0,4,1,8,R,12,1,3.1714285714,1.1378259189
32415,2,1,1,1,1,1,8,3,2,2,2,2,1,0,0,0,0,5,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,1,54,1,2,0,4,6,2,U,51,5,4.8571428571,1.7426162722
32415,1,1,1,1,1,2,1,2,1,1,1,1,1,5,2,3,0,2,10,1,2,2,1,1,2,3,3,8,1,2,1,2,2,2,2,2,49,1,1,2,8,1,9,S,39,3,1.7714285714,0.6355424052
32415,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,2,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,1,1,65,6,2,0,8,3,98,S,13,5,2.2,0.7893026645
32415,2,1,1,1,1,2,2,3,1,2,2,2,1,0,0,0,0,3,1,1,2,2,1,1,8,3,3,8,2,2,2,2,2,1,1,1,46,3,2,0,6,4,1,S,39,2,2.0285714286,0.7277985608
32415,2,1,1,2,1,2,1,3,1,2,2,1,2,0,0,3,0,0,50,1,1,2,1,1,2,2,4,1,1,2,1,2,2,2,1,1,21,6,2,0,7,2,9,U,51,2,1.6571428571,0.5945396694
32415,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,2,10,2,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,69,1,2,0,5,3,7,S,9,4,2.7714285714,0.9943163436
32415,1,2,1,1,2,0,8,3,2,2,2,2,1,0,0,0,0,3,1,2,1,8,3,3,0,0,0,8,0,0,0,0,0,0,3,1,56,4,1,2,3,1,2,U,36,5,1.2857142857,0.4612807779
32415,2,1,1,1,1,2,1,1,1,1,1,1,1,8,3,3,0,3,97,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,43,1,1,2,8,1,9,S,51,5,2.5428571429,0.9123108719
32415,1,1,1,1,1,5,1,2,1,2,2,1,1,0,0,3,0,2,30,1,2,1,1,1,2,4,3,1,1,2,1,2,2,1,1,1,60,1,1,2,3,6,2,R,18,2,2.8,1.0045670275
32415,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,12,2,2,2,3,3,0,0,0,1,0,0,0,0,0,0,2,2,70,1,2,0,3,3,1,U,24,5,2.9428571429,1.0558204473
32315,2,1,1,1,1,2,1,3,1,2,2,8,1,0,0,0,0,3,12,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,1,66,1,2,0,4,3,6,S,6,1,1.4857142857,0.5330355656
32315,2,1,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,0,12,1,2,2,1,3,1,0,0,8,1,2,2,2,2,2,2,1,53,3,2,0,4,1,4,U,4,3,4,1.4350957536
32315,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,2,3,2,45,3,2,0,3,1,6,U,4,1,1.2571428571,0.451030094
32315,2,1,1,1,1,2,1,2,1,2,1,2,2,0,1,0,0,0,75,2,2,1,2,3,0,0,0,2,0,0,0,0,0,2,3,1,34,6,2,0,6,1,7,U,6,5,2.2285714286,0.7995533484
32315,2,1,1,2,1,2,2,1,1,2,2,2,2,0,0,0,0,0,2,2,2,1,3,3,0,0,0,8,0,0,0,0,0,0,3,2,57,3,2,0,6,1,3,S,15,4,2.8285714286,1.0148177115
32315,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,3,1,58,1,2,0,3,1,6,R,48,1,2.4571428571,0.8815588201
32315,1,1,1,2,2,0,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,2,48,6,2,0,4,4,4,U,27,5,4.1428571429,1.4863491734
32315,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,10,1,1,2,1,1,3,5,4,1,1,1,1,2,2,1,1,1,41,1,1,1,6,1,6,U,51,2,4.2285714286,1.5171012252
32315,1,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,2,22,2,1,2,5,1,3,S,39,4,3.7714285714,1.353090282
32315,1,1,1,1,1,1,1,3,1,1,2,2,1,3,0,0,0,2,55,1,2,1,2,2,0,0,0,2,0,0,0,0,0,2,2,1,22,6,2,0,3,1,3,U,48,4,3.2857142857,1.1788286548
32315,2,2,1,2,1,8,8,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,75,1,2,0,2,3,98,S,37,4,3.9714285714,1.4248450697
32315,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,50,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,2,2,21,6,2,0,4,2,98,S,42,1,5.5714285714,1.9988833711
32315,2,1,1,1,1,2,1,1,1,1,2,1,1,6,0,6,0,1,3,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,3,29,1,1,2,6,1,7,U,18,3,3.1142857143,1.117324551
32315,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,97,1,2,2,1,1,2,4,4,2,1,2,1,2,2,1,1,1,45,4,1,2,8,1,9,S,36,3,1.6857142857,0.6047903533
32315,2,1,1,1,1,2,1,2,1,1,1,1,1,1,3,2,0,1,97,1,2,1,1,3,4,0,0,8,2,2,1,1,2,1,2,1,17,6,2,0,3,4,8,S,17,3,3,1.0763218152
32315,1,1,1,1,1,2,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,2,2,2,2,2,2,2,3,1,25,1,2,0,3,1,9,R,48,1,2.5428571429,0.9123108719
32315,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,2,66,3,2,0,2,2,1,R,29,1,2.5142857143,0.902060188
32315,2,1,2,1,1,2,1,1,1,2,2,1,1,0,0,5,0,2,6,1,1,1,1,3,4,0,0,1,1,2,2,2,2,2,2,8,63,3,2,0,6,3,2,S,13,2,1,0.3587739384
41115,1,1,1,1,1,2,1,1,1,2,1,2,1,0,1,0,0,1,40,1,2,1,1,1,4,4,4,1,1,1,1,2,2,1,2,1,28,6,2,0,6,1,9,U,36,5,3.9142857143,1.4043437018
32315,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,3,3,2,2,1,2,3,0,0,0,1,0,0,0,0,0,2,2,1,55,1,2,0,5,1,7,S,4,2,2.4285714286,0.8713081361
32315,1,1,1,1,1,2,1,2,1,2,1,2,1,0,1,0,0,1,0,0,0,0,1,2,4,0,0,1,2,2,1,2,2,2,2,1,25,2,2,0,8,2,3,S,34,5,1.7714285714,0.6355424052
32315,1,1,2,2,1,2,2,3,1,2,2,2,1,0,0,0,0,6,24,1,1,2,1,1,2,4,4,8,1,1,1,2,2,1,1,1,66,1,2,0,8,1,5,R,29,1,1.6285714286,0.5842889854
32315,2,2,1,2,1,1,8,3,1,2,2,1,1,0,0,3,0,3,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,9,2,52,6,2,0,3,6,1,S,51,5,5.5714285714,1.9988833711
32315,2,2,1,1,2,0,1,3,2,2,1,2,1,0,3,0,0,2,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,20,6,2,0,3,1,2,R,39,1,4.0571428571,1.4555971215
32315,1,1,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,3,1,1,2,2,1,3,3,0,0,8,2,2,1,2,2,1,2,2,63,1,2,0,3,3,6,S,55,2,2.8,1.0045670275
32315,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,1,28,4,1,3,2,2,2,R,37,2,4.2285714286,1.5171012252
32315,1,1,1,1,1,2,1,2,1,2,1,2,1,0,1,0,0,3,2,1,1,1,3,3,0,0,0,2,0,0,0,0,0,0,1,1,35,6,2,0,8,1,7,U,12,4,1.2285714286,0.44077941
32315,2,1,1,1,1,5,1,1,2,2,2,2,1,0,0,0,0,1,6,1,2,1,1,3,3,0,0,8,1,1,1,2,2,2,1,1,46,4,2,0,5,1,3,S,42,1,2.7142857143,0.9738149757
32315,1,1,1,1,1,2,1,2,1,1,2,2,1,1,0,0,0,1,24,1,2,2,1,3,3,0,0,8,1,2,1,2,1,2,2,2,53,1,2,0,4,1,7,S,55,3,2.5142857143,0.902060188
32315,1,1,1,1,1,2,1,2,1,1,2,2,1,3,0,0,0,2,12,1,2,1,2,3,0,0,0,8,0,0,0,0,0,1,2,2,43,1,1,3,6,1,8,U,12,3,3.2571428571,1.1685779708
32415,1,1,1,1,1,2,1,2,1,2,2,1,1,0,0,6,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,36,6,2,0,8,1,9,U,48,5,2.4,0.8610574522
32315,2,1,1,1,1,2,1,1,1,1,2,1,1,6,0,6,0,2,10,1,2,1,1,1,4,3,4,8,2,2,2,2,2,2,2,1,62,1,2,0,8,1,8,S,48,5,1.6857142857,0.6047903533
32315,1,1,1,2,1,1,1,2,1,2,2,2,1,0,0,0,0,6,1,1,1,2,3,3,0,0,0,2,0,0,0,0,0,0,1,1,74,5,2,0,3,3,5,S,17,5,1.4,0.5022835138
32315,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,2,4,1,2,2,1,3,4,0,0,1,1,2,2,2,2,2,3,3,30,6,2,0,5,5,9,U,12,3,2.0285714286,0.7277985608
32315,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,1,0,1,0,0,0,0,1,3,4,0,0,1,2,2,1,2,2,2,3,1,38,1,1,3,6,1,6,S,26,3,3.8285714286,1.3735916499
32315,1,1,1,1,1,2,1,2,1,1,2,2,1,3,0,0,0,2,20,1,2,1,1,1,3,4,4,8,1,2,2,2,2,2,1,1,40,1,1,2,6,1,7,S,1,2,2.8285714286,1.0148177115
32315,2,1,1,2,1,2,1,1,1,2,2,2,1,0,0,0,0,3,5,1,2,1,1,2,4,0,0,8,1,2,2,2,2,2,2,1,66,1,2,0,6,3,99,R,1,2,1.6571428571,0.5945396694
32315,2,1,1,1,1,2,1,2,1,2,1,1,1,0,5,3,0,1,15,1,1,2,1,1,3,4,4,1,1,1,2,2,1,1,1,1,18,6,2,0,2,4,1,S,29,1,2.7142857143,0.9738149757
32315,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,6,0,1,0,0,0,0,1,2,4,0,0,1,1,1,1,2,2,1,2,1,50,1,2,0,4,1,99,R,40,1,3.3142857143,1.1890793387
32315,1,1,1,2,1,2,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,1,1,1,2,2,2,1,1,54,1,2,0,3,1,8,S,48,3,1.8571428571,0.666294457
32315,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,6,0,2,3,1,2,1,1,2,4,0,0,1,1,2,1,2,2,1,2,1,34,1,1,1,8,1,6,S,51,3,3.6,1.2915861783
32315,2,1,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,1,4,1,2,2,2,1,0,1,5,2,0,0,0,0,0,1,3,2,28,1,1,4,4,1,3,R,18,2,4.9142857143,1.7631176402
32315,1,1,1,1,1,2,2,3,1,2,2,2,2,0,0,0,0,0,1,2,2,2,2,3,0,0,0,2,0,0,0,0,0,2,2,2,76,1,2,0,8,3,7,R,33,2,1.8,0.6457930891
32315,1,1,1,2,2,0,2,3,2,2,2,8,2,0,0,0,0,0,0,0,0,0,1,3,2,0,0,8,2,1,2,2,2,1,1,1,51,1,2,0,1,4,98,S,37,1,2.1142857143,0.7585506126
32315,1,1,1,1,2,0,2,2,2,1,1,1,1,6,1,2,0,5,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,8,29,2,2,0,6,5,9,S,42,4,3.6571428571,1.3120875462
32315,1,1,1,1,1,1,1,3,1,2,1,2,2,0,1,0,0,0,3,1,2,2,2,1,0,4,4,1,0,0,0,0,0,2,3,3,52,1,1,4,3,1,6,S,24,4,3.5714285714,1.2813354943
32315,2,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,25,1,1,1,1,1,4,1,1,1,1,2,2,2,2,2,1,2,32,1,2,0,6,1,6,S,21,3,3.6,1.2915861783
32315,2,1,1,1,1,2,1,1,1,2,1,1,1,0,1,3,0,1,3,2,1,1,1,3,3,0,0,2,2,2,2,2,2,2,2,1,24,6,1,1,4,1,2,R,26,2,3.2571428571,1.1685779708
32315,2,2,1,2,2,0,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,1,1,75,1,2,0,2,4,2,S,34,4,2.1428571429,0.7688012966
32215,2,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,10,1,2,1,1,1,4,4,4,1,2,1,1,2,2,1,2,1,55,1,2,0,8,2,7,S,8,2,1.2,0.4305287261
32215,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,0,2,2,1,1,2,1,1,4,4,4,1,1,2,2,2,2,1,2,1,35,1,2,0,8,1,7,U,6,2,3.4857142857,1.2505834424
32215,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,6,2,1,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,50,1,1,3,6,1,8,S,32,2,2.4,0.8610574522
41215,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,1,0,2,48,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,46,3,2,0,8,1,4,S,53,3,2.4285714286,0.8713081361
32215,1,1,1,2,1,2,1,2,1,2,2,2,2,0,0,0,0,0,3,1,2,2,1,3,4,0,0,2,1,1,1,2,2,1,2,1,22,6,2,0,3,1,9,U,6,5,2.5428571429,0.9123108719
32215,1,1,1,1,1,2,1,1,1,1,1,2,1,3,3,0,0,1,50,2,2,1,2,1,0,4,4,1,0,0,0,0,0,2,2,2,24,2,2,0,8,1,4,U,53,4,2.5428571429,0.9123108719
32215,2,1,1,2,1,2,1,1,1,1,2,1,2,3,0,5,0,0,4,2,2,1,2,3,0,0,0,1,0,0,0,0,0,2,2,1,56,2,2,0,4,1,5,U,51,5,2.9142857143,1.0455697633
32215,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,1,1,4,4,4,8,1,2,2,2,2,1,2,1,57,1,1,2,5,6,5,S,12,4,3.4571428571,1.2403327585
32215,2,1,1,1,1,5,8,3,2,2,1,2,1,0,3,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,54,6,2,0,3,4,1,U,39,3,3.6857142857,1.3223382301
32215,2,1,2,1,1,1,2,1,1,2,2,2,1,0,0,0,0,1,16,1,1,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,67,1,2,0,3,3,3,S,42,3,3.1714285714,1.1378259189
32215,2,1,1,1,1,2,1,3,1,1,1,2,1,3,3,0,0,5,0,0,0,0,1,3,4,0,0,8,2,1,2,2,2,2,2,2,62,5,2,0,8,1,99,R,13,1,1,0.3587739384
32215,2,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,2,60,4,2,0,3,4,1,S,39,4,1.8857142857,0.676545141
32215,2,1,1,1,1,2,2,2,1,2,2,1,1,0,0,5,0,3,75,1,2,1,2,1,0,4,4,1,0,0,0,0,0,2,3,8,53,1,2,0,6,1,6,S,24,4,1.8571428571,0.666294457
32215,1,1,1,1,1,2,1,2,1,2,2,1,1,0,0,6,0,3,2,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,3,34,6,2,0,4,1,6,R,39,1,2.9142857143,1.0455697633
32215,2,1,1,2,1,2,1,1,1,2,2,2,2,0,0,0,0,0,20,1,2,1,1,3,4,0,0,1,1,2,1,2,2,2,1,1,60,1,2,0,6,1,98,U,51,5,1.6857142857,0.6047903533
32215,2,2,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,2,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,60,1,2,0,4,1,4,R,37,2,2.6,0.9328122398
32215,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,2,2,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,2,31,1,1,2,4,1,7,S,26,3,3.9142857143,1.4043437018
32215,2,1,1,1,1,2,2,3,1,2,2,2,1,0,0,0,0,1,30,1,2,2,1,3,4,0,0,8,1,2,1,2,2,2,2,1,48,6,2,0,3,4,1,U,51,5,2.3428571429,0.8405560843
32215,1,2,2,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,2,2,50,1,1,2,1,2,2,U,6,5,1.8571428571,0.666294457
32115,2,2,2,2,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,2,3,2,65,6,2,0,6,3,6,U,6,1,1.2857142857,0.4612807779
32115,1,1,1,1,2,0,2,3,1,2,2,1,1,0,0,2,0,2,0,0,0,0,1,3,4,0,0,8,2,2,1,2,2,2,2,1,64,5,2,0,3,3,4,U,30,1,1.6857142857,0.6047903533
32115,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,55,1,2,0,6,1,9,S,6,5,2.2571428571,0.8098040324
32215,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,20,1,2,2,1,3,2,0,0,1,1,1,2,2,2,1,2,2,30,1,1,2,6,1,4,U,29,2,2.0857142857,0.7482999287
32115,2,1,1,1,1,2,1,2,1,1,2,1,1,6,0,5,0,2,97,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,52,1,2,0,8,1,99,S,53,2,1.6857142857,0.6047903533
32115,1,1,2,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,2,1,69,1,2,0,6,3,5,U,46,2,1,0.3587739384
32115,1,1,1,1,1,2,1,2,1,2,1,1,1,0,1,6,0,1,5,1,2,2,3,2,0,0,0,1,0,0,0,0,0,0,2,1,26,6,2,0,6,1,6,U,17,5,2.2,0.7893026645
41215,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,8,1,2,2,2,2,2,3,3,58,6,2,0,3,4,2,U,48,5,3.1428571429,1.127575235
32115,2,1,1,2,2,0,1,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,1,22,6,1,2,2,1,98,R,17,1,4.0571428571,1.4555971215
32115,1,1,1,1,1,2,1,1,1,2,2,1,1,0,0,1,0,1,5,1,2,1,2,1,0,4,4,8,0,0,0,0,0,2,3,2,50,3,1,1,5,1,99,S,36,1,4,1.4350957536
32115,1,2,2,2,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,0,3,8,40,1,2,0,1,4,1,S,6,2,3.6571428571,1.3120875462
41215,1,1,1,1,2,0,1,3,2,2,1,2,1,0,1,0,0,1,2,1,2,2,1,1,3,3,5,8,2,1,2,2,2,1,1,1,46,2,2,0,3,1,98,U,48,4,4.2571428571,1.5273519092
32115,2,1,1,1,1,2,1,2,1,1,2,1,1,3,0,3,0,2,10,1,1,2,1,3,4,0,0,8,1,2,1,2,2,2,3,2,17,6,2,0,2,2,6,U,6,5,2.7714285714,0.9943163436
32115,2,1,1,1,1,2,1,1,1,2,1,1,1,0,1,2,0,1,7,1,2,1,1,1,4,3,4,1,1,1,1,2,2,2,1,1,34,1,1,3,8,4,99,S,48,3,3.6,1.2915861783
32115,2,1,1,1,1,8,1,3,2,1,1,1,1,5,1,3,0,1,4,1,2,2,1,1,3,3,4,8,2,1,1,2,1,1,2,2,24,6,1,1,4,4,1,U,6,5,5.5714285714,1.9988833711
32115,1,1,1,1,1,2,1,2,1,1,1,1,1,3,1,5,0,1,15,2,2,1,2,3,0,0,0,8,0,0,0,0,0,2,2,1,46,6,2,0,4,1,6,S,6,5,4.3142857143,1.5478532771
41215,1,1,1,2,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,3,4,0,0,8,2,2,2,2,2,2,3,1,51,1,1,2,2,3,6,R,22,1,2.0571428571,0.7380492447
32115,1,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,2,1,18,6,2,0,2,4,8,S,4,3,1.8571428571,0.666294457
32115,2,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,5,1,1,2,3,1,0,4,4,1,0,0,0,0,0,0,1,1,40,1,1,0,4,2,6,U,32,2,3.8285714286,1.3735916499
41215,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,2,0,0,0,0,1,2,4,0,0,1,1,2,2,2,2,2,3,2,32,1,2,0,8,1,8,S,6,5,2.6857142857,0.9635642917
32115,1,1,1,1,1,2,1,1,1,1,2,1,2,5,0,3,0,0,4,1,1,1,1,1,4,4,4,1,1,2,2,2,2,2,2,1,34,1,1,1,6,1,8,U,17,5,2.7714285714,0.9943163436
32115,1,1,1,1,1,2,1,3,1,1,2,2,1,5,0,0,0,1,4,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,22,6,2,0,3,2,9,U,47,3,3.2,1.1480766029
40415,1,1,1,2,1,1,8,2,1,2,2,8,2,0,0,0,0,0,10,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,1,1,70,1,2,0,8,4,9,U,11,5,1.8571428571,0.666294457
32115,2,1,1,1,1,2,2,2,2,2,2,1,1,0,0,3,0,5,18,1,2,1,1,3,4,0,0,8,1,2,2,2,2,2,2,1,66,1,2,0,5,3,4,U,12,4,2.6857142857,0.9635642917
32115,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,0,0,1,2,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,1,1,26,6,2,0,4,1,6,U,51,5,4.0285714286,1.4453464376
32115,2,1,1,1,1,2,1,2,1,2,1,1,2,0,1,1,0,0,3,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,2,26,6,2,0,6,1,6,U,25,5,2.6285714286,0.9430629238
32115,1,2,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,8,87,5,2,0,8,4,1,U,12,4,2.5714285714,0.9225615559
32415,2,1,1,1,1,2,1,1,1,1,2,1,1,5,0,5,0,1,40,1,2,1,1,1,2,1,3,1,1,1,1,2,2,1,1,1,47,1,1,1,8,1,8,S,39,4,1.9142857143,0.6867958249
32115,1,1,1,2,1,2,1,3,1,2,2,9,2,0,0,0,0,0,15,1,2,2,3,3,0,0,0,2,0,0,0,0,0,0,1,1,37,1,1,2,6,4,99,S,12,4,2.0571428571,0.7380492447
32015,2,1,1,1,1,2,1,2,2,2,2,2,1,0,0,0,0,3,2,1,2,2,2,3,0,0,0,2,0,0,0,0,0,1,3,1,60,2,2,0,8,5,7,U,22,4,1.5714285714,0.5637876175
32015,2,1,1,1,1,2,1,2,1,1,1,1,1,6,6,2,0,1,6,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,1,1,33,2,2,0,8,1,7,U,24,5,3.9428571429,1.4145943857
32015,1,1,1,1,1,2,1,3,1,2,1,2,2,0,3,0,0,0,3,1,2,2,2,3,0,0,0,2,0,0,0,0,0,2,1,1,21,6,2,0,5,1,6,S,12,4,3.4285714286,1.2300820745
32015,1,1,1,1,2,0,1,2,2,2,2,2,1,0,0,0,0,3,0,0,0,0,1,3,4,0,0,8,2,1,2,2,2,2,3,2,73,3,2,0,4,3,4,R,37,2,3.2571428571,1.1685779708
32015,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,6,1,2,2,1,3,4,0,0,1,2,2,1,2,1,2,2,2,53,1,1,3,6,1,8,S,21,3,2.4285714286,0.8713081361
32015,1,1,1,1,1,2,1,3,2,2,2,2,1,0,0,0,0,3,2,1,2,2,1,3,4,0,0,8,2,2,1,2,2,2,2,8,23,6,2,0,3,1,2,U,51,5,3.5142857143,1.2608341264
32015,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,0,1,15,1,1,1,1,1,3,3,3,1,1,2,1,2,2,1,2,2,20,6,2,0,3,7,3,U,24,5,2.4285714286,0.8713081361
32015,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,2,2,1,1,2,2,3,0,0,0,8,0,0,0,0,0,2,2,2,56,6,2,0,3,1,5,U,36,5,2.4,0.8610574522
32015,2,1,1,1,1,2,1,3,1,1,1,1,1,2,3,1,0,1,0,0,0,0,1,1,1,1,5,1,2,1,1,2,2,1,1,1,21,6,2,0,5,4,98,R,39,2,2.1714285714,0.7790519805
32015,2,1,1,1,1,2,1,1,1,1,1,1,1,6,1,2,0,1,4,1,2,2,1,3,4,0,0,8,2,2,1,2,2,2,2,1,39,6,1,2,4,1,6,S,26,3,5.5714285714,1.9988833711
32315,1,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,5,3,1,2,2,1,3,4,0,0,1,1,2,2,2,2,1,2,1,49,1,2,0,4,1,6,S,51,2,3.7714285714,1.353090282
32015,2,1,1,1,1,2,1,2,1,2,1,2,1,0,3,0,0,2,30,2,2,1,1,3,4,0,0,8,1,2,2,2,2,2,3,1,60,1,2,0,8,3,8,U,6,3,1.4,0.5022835138
31915,2,1,2,1,1,2,1,3,1,1,2,2,2,5,0,0,0,0,16,1,2,1,1,1,1,2,5,1,1,1,2,2,2,1,1,1,62,3,2,0,8,1,5,U,41,2,1.8,0.6457930891
31915,2,2,2,2,0,0,1,3,2,0,0,0,0,0,0,0,0,0,4,1,1,2,1,3,4,0,0,1,1,2,2,2,2,2,1,2,59,6,2,0,5,1,1,U,6,3,3.7428571429,1.342839598
31915,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,0,0,1,25,1,1,1,1,3,4,0,0,1,1,2,1,2,2,1,2,2,20,6,2,0,4,2,7,U,4,3,3.8285714286,1.3735916499
31915,2,1,1,1,1,2,1,3,1,1,1,1,2,1,2,3,0,0,6,1,2,1,3,2,0,0,0,1,0,0,0,0,0,0,2,1,18,6,2,0,4,2,98,S,6,5,5,1.793869692
